url,brand_model,price,year,mileage,fuel_type,transmission,emission_standard,body_type,description
https://www.subito.it/auto/fiat-tipo-ds93112-bologna-604816120.htm,FIAT Tipo DS93112,8.899 €,07/2017,128709 Km,Diesel,Manuale,Euro 6,Berlina,"Chilometraggio: 128709
Condizioni: usato
Immatricolazione: 07/2017
Tipologia: 4/5-Porte
Carburante: Diesel
Tipo di cambio: Manuale

ABS, Airbag, Airbag laterali, Airbag Passeggero, Airbag testa, Alzacristalli elettrici, Autoradio, Bluetooth, Boardcomputer, Bracciolo, Cerchi in lega, Chiusura centralizzata, Controllo automatico clima, Controllo trazione, Cruise Control, ESP, Fendinebbia, Immobilizzatore elettronico, Isofix, Sedile posteriore sdoppiato, Sensori di parcheggio posteriori, Servosterzo, Sistema di navigazione, Specchietti laterali elettrici, Start/Stop Automatico, Telecamera per parcheggio assistito, Volante in pelle, Volante multifunzione

PAGAMENTO ALLA CONSEGNA, RESO GRATUITO E 1 ANNO DI GARANZIA: SOLO SU AUTOHERO!
_________________________________________

SEMPRE INCLUSO:
- Pagamento alla consegna, prima vedi poi paghi
- Reso gratuito, avrai 21 giorni e 500 km per cambiare idea
- Finanziamento flessibile**, personalizzabile senza vincoli
- Standard di qualità, veicoli ricondizionati e sanificati
- Semplicità nell'acquisto, gestiamo noi tutte le pratiche
- Acquisto sicuro, più di 1000 feedback positivi su Trustpilot
- Garanzia 12 mesi inclusa, estendibile fino a 36 mesi
_________________________________________

SALIAMO A BORDO!

Tra le nostre Fiat Tipo, questa si presenta nell allestimento Lounge che ti avvolgerà con eleganza tra gli optional top di gamma studiati per farti vivere un'esperienza esclusiva. Immatricolata a luglio 2017, si presenta in perfette condizioni. Nella motorizzazione 1.6 JTDM offre un eccellente rapporto tra consumi e prestazioni. L alimentazione Diesel è ancora la soluzione migliore per gli spostamenti più lunghi e per garantire maggiore vita al tuo motore. Infine, la vita a bordo sarà più facile grazie a Alzacristalli elettrici, Autoradio e Chiusura centralizzata. Che aspetti? Visita il nostro sito per scoprire tutti i dettagli e la sua storia!
_________________________________________

CONTATTACI SU"
https://www.subito.it/auto/peugeot-3008-2-serie-2024-parma-604816893.htm,PEUGEOT 3008 2ª serie - 2024,34.000 €,01/2024,44500 Km,Ibrida,Automatico,- (Emissioni),SUV/Fuoristrada,"Vendo Peugeot 3008 1.2 hybrid versione GT Black Pack. E la versione più full che fa Peugeot. Sedili in pelle e alcantara, riscaldabili e massaggiati, tettuccio panoramico e apribile, questi sono solo alcuni di tutti gli optional che ha. 
Ha 44k km totalmente percorsi in autostrada, monta pneumatici invernali hankook al 90% auto tenuta in perfette condizioni. Sono compresi 3 tagliandi già pagati. La tolgo per acquisto vettura più grande. Prezzo leggermente trattabile"
https://www.subito.it/auto/bmw-x1-s-drive18d-business-piacenza-604816013.htm,BMW X1 S-Drive18d Business,19.500 €,06/2018,139999 Km,Diesel,Automatico,Euro 6,SUV/Fuoristrada,"Chilometraggio: 139999
Condizioni: usato
Immatricolazione: 06/2018
Tipologia: Fuoristrada
Carburante: Diesel
Tipo di cambio: Automatico

ABS, Adaptive Cruise Control, Airbag, Airbag laterali, Airbag Passeggero, Airbag posteriore, Airbag testa, Alzacristalli elettrici, Android Auto, Antifurto, Apple CarPlay, Assistente abbaglianti, assistenza frenata d'emergenza, Autoradio, Autoradio digitale, AUX, Blind spot monitor, Bluetooth, Boardcomputer, Bracciolo, Cerchi in lega, Chiamata automatica per emergenze, Chiusura centralizzata, Chiusura centralizzata senza chiave, Chiusura centralizzata telecomandata, Climatizzatore, Climatizzatore automatico, 2 zone, Climatizzatore automatico, 3 zone, Controllo automatico clima, Controllo elettronico della corsia, Controllo trazione, Controllo vocale, Cronologia tagliandi, Cruise Control, Cruise Control, ESP, Fari direzionali, Fari full-LED, Fendinebbia, Filtro antiparticolato, Frenata d'emergenza assistita, Freno di stazionamento elettrico, Hill holder, Hotspot Wi-Fi, Immobilizzatore elettronico, interni pelle/stoffa, Isofix, Kit antipanne, Leve al volante, Limitatore di velocità, Luce d'ambiente, Luci diurne, Luci diurne LED, Mirroring Display, Monitoraggio pressione pneumatici, MP3, Park Distance Control, Pompa di calore, Portellone posteriore elettrico, Riconoscimento dei segnali stradali, Ruota di riserva, Ruotino, Schermo multifunzione interamente digitale, Sedile passeggero ribaltabile, Sedile posteriore sdoppiato, Sedili riscaldati, Sensore di luce, Sensore di pioggia, Sensori di parcheggio anteriori, Sensori di parcheggio posteriori, Sensori di prossimità, Servosterzo, Sistema di avviso di distanza, Sistema di chiamata d'emergenza, Sistema di navigazione, Sistema di parcheggio automatico, Sound system, Specchietti laterali elettrici, Start/Stop Automatico, Streaming musicale integrato, Supporto lombare, Touch screen, USB, Vivavoce, Volante multifunzione

CHIAMA SUBITO Mostra numero sitoweb

Auto come da foto subit"
https://www.subito.it/auto/alfa-romeo-giulietta-1-4-turbo-120-cv-bologna-604674655.htm,Alfa Romeo Giulietta 1.4 Turbo 120 CV,10.900 €,06/2016,90300 Km,Benzina,Manuale,Euro 6,Berlina,"Ottime condizioni in garanzia l'auto sarà tagliandata con distribuzione prima della consegna verrà consegnata meccanicamente perfetta. Adatta anche a NEOPATENTATI.
Per visione Mostra numero"
https://www.subito.it/auto/hyundai-bayon-1-0-t-gdi-hybrid-48v-imt-xline-bologna-604816826.htm,HYUNDAI Bayon 1.0 T-GDI Hybrid 48V iMT XLine,14.200 €,02/2022,32943 Km,Ibrida,Manuale,Euro 6,Berlina,"Chilometraggio: 32943
Condizioni: usato
Immatricolazione: 02/2022
Tipologia: 4/5-Porte
Carburante: Elettrica/Benzina
Tipo di cambio: Manuale

ABS, Airbag, Airbag laterali, Airbag Passeggero, Airbag testa, Antifurto, Autoradio, Bluetooth, Cerchi in lega, Chiusura centralizzata, Climatizzatore, Controllo elettronico della corsia, Controllo trazione, Cruise Control, ESP, Frenata d'emergenza assistita, Immobilizzatore elettronico, Riconoscimento dei segnali stradali, Sedile posteriore sdoppiato, Sensore di luce, Sensori di parcheggio posteriori, Servosterzo, Specchietti laterali elettrici, Telecamera per parcheggio assistito

GRAND PRIX GROUP
Concessionaria Ufficiale AUDI, SEAT, CUPRA, HYUNDAI, KIA, MAZDA, BYD, OMODA-JAECOO.



Hai già visitato il nostro sito sitoweb ?
Oltre a questa vettura, nel nostro stock sono presenti più di 1.000 auto in pronta consegna.


Potrai prenotare la vettura direttamente on-line con un anticipo di 200€ euro.
La vettura che prenoterai, rimarrà impegnata 3 giorni per formalizzare il tuo acquisto e non sarà più disponibile ad altri clienti.
Se per qualsiasi motivo vorrai rinunciare all'acquisto, il tuo anticipo ti verrà subito rimborsato.


CONTATTA UN NOSTRO CONSULENTE PER VERIFICARE LA DISPONIBILITA' DELLA VETTURA E FISSARE UN APPUNTAMENTO IN SEDE.

TELEFONO : Mostra numero MAIL : crm@sitoweb


Hai un 'auto da dare in permuta ? Nessun problema, ce ne occupiamo noi. 
Inviaci i seguenti dati tramite WhatsApp al Mostra numero -Marca;
 -Modello;
 -Km percorsi;
 -Targa;
 -Foto vettura
 -Numero di telefono;
 -Email;
 -Città di residenza;
 -Eventuale orario di ricontatto;

Inoltre, Grand Prix ti offre la possibilità di acquistare la vettura con una formula di finanziamento personalizzato , estensione di garanzia ed eventuali coperture assicurative.

Grand prix Group si impegna alla pubblicazione di annunci con la massima correttezza nei dettagli, ma declina ogni responsabilità per involontarie incon"
https://www.subito.it/auto/fiat-panda-hybrid-2022-bologna-604817295.htm,Fiat Panda Hybrid 2022,9.800 €,09/2022,74000 Km,Ibrida,- (Cambio),- (Emissioni),- (Tipologia),"Fiat Panda Hybrid 2022 con 74.000 km certificati . 
12 mesi di garanzia , disponibile a qualsiasi prova e controllo dal vostro meccanico di fiducia . 
Prezzo iva esposta ."
https://www.subito.it/auto/audi-q2-lw90387-bologna-604816065.htm,AUDI Q2 LW90387,22.799 €,09/2020,34049 Km,Diesel,Manuale,Euro 6,SUV/Fuoristrada,"Chilometraggio: 34049
Condizioni: usato
Immatricolazione: 09/2020
Tipologia: Fuoristrada
Carburante: Diesel
Tipo di cambio: Manuale

ABS, Airbag, Airbag laterali, Airbag Passeggero, Airbag testa, Alzacristalli elettrici, Autoradio, Bluetooth, Boardcomputer, Bracciolo, Cerchi in lega, Chiusura centralizzata, Climatizzatore automatico, 2 zone, Controllo trazione, Controllo vocale, Cruise Control, ESP, Fari LED, Filtro antiparticolato, Freno di stazionamento elettrico, Immobilizzatore elettronico, Isofix, Luci diurne, MP3, Sedile posteriore sdoppiato, Sedili riscaldati, Sensore di luce, Sensore di pioggia, Sensori di parcheggio posteriori, Servosterzo, Sistema di navigazione, Sound system, Specchietti laterali elettrici, Specchietto retrovisore con funzione antiabbagliamento, Start/Stop Automatico, Supporto lombare, Touch screen, USB, Vivavoce, Volante in pelle, Volante multifunzione

PAGAMENTO ALLA CONSEGNA, RESO GRATUITO E 1 ANNO DI GARANZIA: SOLO SU AUTOHERO!
_________________________________________

SEMPRE INCLUSO:
- Pagamento alla consegna, prima vedi poi paghi
- Reso gratuito, avrai 21 giorni e 500 km per cambiare idea
- Finanziamento flessibile**, personalizzabile senza vincoli
- Standard di qualità, veicoli ricondizionati e sanificati
- Semplicità nell'acquisto, gestiamo noi tutte le pratiche
- Acquisto sicuro, più di 1000 feedback positivi su Trustpilot
- Garanzia 12 mesi inclusa, estendibile fino a 36 mesi
_________________________________________

SALIAMO A BORDO!

Tra le nostre Audi Q2, questa si presenta nell allestimento Design che coi suoi numerosi optional migliorerà la tua esperienza di guida, accompagnandoti a destinazione in tutta serenità. Immatricolata a settembre 2020, si presenta in perfette condizioni. Nella motorizzazione 1.6 TDI offre un eccellente rapporto tra consumi e prestazioni. L alimentazione Diesel è ancora la soluzione migliore per gli spostamenti più lunghi e per garantire maggiore vita al tuo motore. Infine,"
https://www.subito.it/auto/seat-ibiza-1-0-tgi-5-porte-fr-bologna-604816828.htm,SEAT Ibiza 1.0 TGI 5 porte FR,13.900 €,06/2022,37709 Km,Metano,Manuale,Euro 6,Berlina,"Chilometraggio: 37709
Condizioni: usato
Immatricolazione: 06/2022
Tipologia: 4/5-Porte
Carburante: Benzina/Metano
Tipo di cambio: Manuale

ABS, Airbag, Airbag laterali, Airbag Passeggero, Airbag testa, Autoradio, Autoradio digitale, Bluetooth, Cerchi in lega, Chiusura centralizzata, Climatizzatore, Controllo elettronico della corsia, Controllo trazione, Cruise Control, ESP, Fendinebbia, Frenata d'emergenza assistita, Immobilizzatore elettronico, Sedile posteriore sdoppiato, Sensore di luce, Sensore di pioggia, Servosterzo, Sistema di navigazione, Specchietti laterali elettrici

GRAND PRIX GROUP
Concessionaria Ufficiale AUDI, SEAT, CUPRA, HYUNDAI, KIA, MAZDA, BYD, OMODA-JAECOO.



Hai già visitato il nostro sito sitoweb ?
Oltre a questa vettura, nel nostro stock sono presenti più di 1.000 auto in pronta consegna.


Potrai prenotare la vettura direttamente on-line con un anticipo di 200€ euro.
La vettura che prenoterai, rimarrà impegnata 3 giorni per formalizzare il tuo acquisto e non sarà più disponibile ad altri clienti.
Se per qualsiasi motivo vorrai rinunciare all'acquisto, il tuo anticipo ti verrà subito rimborsato.


CONTATTA UN NOSTRO CONSULENTE PER VERIFICARE LA DISPONIBILITA' DELLA VETTURA E FISSARE UN APPUNTAMENTO IN SEDE.

TELEFONO : Mostra numero MAIL : crm@sitoweb


Hai un 'auto da dare in permuta ? Nessun problema, ce ne occupiamo noi. 
Inviaci i seguenti dati tramite WhatsApp al Mostra numero -Marca;
 -Modello;
 -Km percorsi;
 -Targa;
 -Foto vettura
 -Numero di telefono;
 -Email;
 -Città di residenza;
 -Eventuale orario di ricontatto;

Inoltre, Grand Prix ti offre la possibilità di acquistare la vettura con una formula di finanziamento personalizzato , estensione di garanzia ed eventuali coperture assicurative.

Grand prix Group si impegna alla pubblicazione di annunci con la massima correttezza nei dettagli, ma declina ogni responsabilità per involontarie incongruenze o errori involontari nelle caratteris"
https://www.subito.it/auto/kia-sportage-1-6-crdi-115-cv-2wd-mild-hybrid-energ-rimini-602374481.htm,Kia Sportage 1.6 CRDI 115 CV 2WD Mild Hybrid Energ,16.900 €,11/2019,112227 Km,Ibrida,Manuale,Euro 6,SUV/Fuoristrada,"Kia Sportage 1.6 CRDI 136CV 2WD MHEV Energy
Prima Immatricolazione: Novembre 2019
Chilometri Percorsi : 112.227 certificati 

Usato Ufficiale Kia Motor Italia 
Vettura in Perfette condizioni generali 
Unico Proprietario 
Doppie Chiavi 
Regolarmente tagliandata Kia 
Libretti uso manutenzione e servizi 

RISPETTA NORMATIVA EURO 6B

Versione Mild Hybrid Diesel/Elettrico del Suv Kia abbinato al motore 1.6 CRDI da 136CV

*Immatricolato Autocarro con iva deducibile*

Vettura in garanzia ufficiale Kia fino al 2026 o 150.000 km 

Equipaggiamenti Opzionali :

Versione Energy 
Cerchi in Lega da 17"" Diamantati 
Luci Diurne a Led 
Fari Fendinebbia con funzione Cornering 
Sensori di Parcheggio con Retrocamera 360 gradi
Vetri Privacy 
Interni in Tessuto 
Sedili regolabili in altezza 
Bracciolo in Pelle 
Climatizzatore Automatico con Clean Air
Servotronic
ESP
Controllo Trazione 
Auto Hold
Radio floating touch 7"" con sist. di mirroring, Bluetooth, 
Radio DAB e comandi audio al volante
Ingresso Aux 
USB Drive 
Interfaccia Bluetooth 
Volante Multifunzione 
Voice Control 
Cruise Control 
Regolazione Fari 
4 Vetri elettrici 
Specchietti retrovisori regolabili elettricamente 
Computer di bordo Supervision Cluster schermo da 4,2""
Oltre accessori di serie gamma Sportage

I NOSTRI SERVIZI : 

Finanziamenti in sede 

Ritiriamo ogni tipo di permuta in qualsiasi condizione e ritiriamo gratuitamente il tuo usato da rottamare.

Servizio Assistenza Cliente attiva 24h/24h con officina meccanica carrozzeria e soccorso stradale interno.

Riceviamo dal lunedì al sabato in orario compreso tra le 9 e le 19 e la domenica solo su appuntamento programmato con possibilità di prova su strada del veicolo. 

Possibilità di Garanzia sul veicolo fino a 7 anni solo abbinati a Finanziamento per veicoli con meno di 7 anni e 150.000 chilometri 

Passaggi di proprietà immediati in sede

Offriamo servizi pre consegna su tutte le auto :

Controllo com"
https://www.subito.it/auto/audi-a3-bologna-604816464.htm,Audi A3,18.500 €,06/2018,154000 Km,Diesel,Automatico,- (Emissioni),- (Tipologia),"Vendo perfetta audi A3 2.0 TDI 184cv Stronic 7 merce Quattro, Sline esterno, tagliandi ufficiali audi gomme nuove estive prezzo leggermente trattabile dopo visione no affaristi o perditempo"
