url,brand_model,price,year,mileage,fuel_type,transmission,emission_standard,body_type,description
https://www.subito.it/auto/audi-a3-iii-sportback-1-6-tdi-110-cv-ambiente-aosta-602917686.htm,Audi A3 III SportBack 1.6 TDI 110 cv Ambiente,8.999 €,10/2014,189500 Km,Diesel,Automatico,Euro 6,Berlina,"Vendo auto per passaggio a modello nuovo, auto tenuta con cura e regolarmente custodita in garage quando non viene utilizzata, tagliandi eseguiti regolarmente presso officina Audi autorizzata, gomme da neve in dotazione, l'auto è dotata di Dash-Cam frontale e posteriore. Marcatura vetri Securmark Van."
https://www.subito.it/auto/renault-clio-0-9-tce-duel-ok-neopatentati-aosta-604237640.htm,Renault Clio 0.9 TCe Duel - ok neopatentati,8.500 €,01/2018,94000 Km,Benzina,Manuale,Euro 6,Utilitaria,"Vendo Renault Clio 0.9 TCe 90 cavalli - allestimento Duel - anno 2018.

L'auto è in ottime condizioni generali e pronta all'uso. Motore brillante, consumi ridotti e costi di gestione bassi. Perfetta sia per la città che per i viaggi. Adatta anche per neopatentati.

Chilometri attuali: 94.000 km
Benzina - Euro 6
Gomme estive e invernali incluse
Consumi: 5,0 l/100km circa

Dotazioni principali:

Climatizzatore automatico

Bluetooth, USB, vivavoce

Cruise control / limitatore

Sensori di parcheggio posteriori

Cerchi in lega

Fari LED diurni"
https://www.subito.it/auto/volkswagen-golf-7-serie-2013-aosta-604353645.htm,VOLKSWAGEN Golf 7ª serie - 2013,7.000 €,10/2013,237000 Km,Diesel,Manuale,- (Emissioni),Berlina,"Volkswagen Golf VII 1.6 105cv Highline
Unico proprietario 
Non fumatore
No incidentata 
+ 4 gomme invernali"
https://www.subito.it/auto/opel-mokka-x-1-4-t-2017-benzina-aosta-598171683.htm,Opel Mokka X 1.4 t 2017 benzina,13.700 €,04/2017,59703 Km,Benzina,Manuale,Euro 6,SUV/Fuoristrada,"Opel Mokka X 1.4 t 2017 benzina 
59.703
Full optional"
https://www.subito.it/auto/jeep-cherokee-2010-aosta-520159988.htm,JEEP Cherokee - 2010,6.200 €,03/2010,205000 Km,Diesel,Automatico,- (Emissioni),SUV/Fuoristrada,"VENDO JEEP CHEROKEE 2.8 CRD LIMITED, 4X4, GRIGIO METALLIZZATO, IN OTTIME CONDIZIONI, DOTATA DI:CLIMATIZZATORE, AIRBAG, SENSORI DI PARCHEGGIO, CAMBIO AUTOMATICO."
https://www.subito.it/auto/mini-cooper-one-1-6-benzina-aosta-604188801.htm,Mini cooper one 1.6 benzina,3.900 €,10/2010,145000 Km,Benzina,Manuale,Euro 5,Utilitaria,Anno 2010 adatta a neopatentati cilindrata 1.6 benzina tagliandata di recente gommata perfettamente funzionante. graffio lato dx da atto vandalico comandi al volante mai incidentata.
https://www.subito.it/auto/suzuki-vitara-1-4-boosterjet-a-t-4wd-allgrip-starv-aosta-604530057.htm,SUZUKI Vitara 1.4 Boosterjet A/T 4WD AllGrip Starv,16.900 €,12/2019,79000 Km,Benzina,Automatico,- (Emissioni),Station Wagon,"PERIZIA DELL'ESPERTO PRIVACAR: Bellissima Suzuki Vitara 1.4 Boosterjet AllGrip 140cv 4WD, abbinato al cambio automatico a 6 rapporti e allestimento Full optional Top di gamma. Da non confondere con il molto più noto 1.0 3 cilindri. In ottime condizioni di carrozzeria ed interni. Tagliandi ufficiai documentati, ultimo fatto nel 06/2024. In vendita causa inutilizzo. Tra gli accessori particolari abbiamo: Fari full led, Climatizzatore Automatico, Navigatore, Telecamera posteriore, Sensori di parcheggio ant. e post., cerchi da 17 pollici, Cruise control adattivo, Keyless, Sistemi ADAS, sedili in pelle mista alcantara riscaldabili, Tetto a contrasto nero con spoiler, Apple car play e Android auto e tanti altri presenti nella lista.

FOTO E VIDEO: Tutte le informazioni riguardo allo stato della carrozzeria con più di 50 foto in alta definizione e il video Youtube sono visibili sul sito Privacar.com

MANUTENZIONE: Le informazioni riguardo l'ultimo tagliando, la storia delle manutenzioni e le informazioni generali di meccanica di questo veicolo sono visibili sul sito Privacar.com

DOCUMENTAZIONE: Tutte le informazioni riguardo la documentazione dell'auto come libretto, bollo, revisione, proprietari e altro sono visibili sul sito Privacar.com 


PRV:(55492)"
https://www.subito.it/auto/mercedes-classe-a-w176-2019-aosta-604342669.htm,MERCEDES Classe A (W176) - 2019,19.500 €,01/2019,70000 Km,Diesel,- (Cambio),Euro 6,Berlina,Vendo causa inutilizzo perfetta in tutto qualsiasi prova auto come nuova
https://www.subito.it/auto/jaguar-xe-per-matrimoni-eventi-aosta-604386216.htm,Jaguar XE per matrimoni/eventi,350 €,10/2015,160000 Km,Diesel,Automatico,Euro 6,Berlina,"Scegli l'eleganza di questa bellissima Jaguar XE per rendere il vostro giorno ancora più speciale.
Per info contattatemi in privato o al numero seguente: 3497926317.
Per qualsiasi informazione sono a disposizione."
https://www.subito.it/auto/subaru-forester-2014-aosta-604381816.htm,Subaru Forester 2014,7.400 €,02/2014,282000 Km,Diesel,Manuale,Euro 5,SUV/Fuoristrada,"Vendo la mia affidabile Subaru Forester 2.0D del 2014, per passaggio ad una nuova Subaru più recente.

-Prezzo: 7.400€
-Chilometraggio: 282.000 km
-Immatricolazione: 2014
-Carburante: Diesel
-Cambio: Manuale
-Tagliandi regolari certificati ogni 15.000 km 
-Sostituzione frizione a 240.000 km
-Sostituzione dischi anteriori a 245.000 km

L'auto è disponibile per qualsiasi prova e visione. Contattatemi per maggiori informazioni o per fissare un appuntamento."
https://www.subito.it/auto/abarth-595-competizione-1-4-turbo-aosta-604710733.htm,Abarth 595 Competizione 1.4 Turbo,15.250 €,05/2015,53000 Km,Benzina,Manuale,- (Emissioni),- (Tipologia),"Perfetta. 
Tenuta sempre in garage. 
Autoradio Android con subwoofer.
Scarico a sonorità variabile.
Assetto sportivo."
https://www.subito.it/auto/fiat-panda-1-0-firefly-s-s-hybrid-easy-aosta-604415180.htm,Fiat Panda 1.0 FireFly S&S Hybrid Easy,8.990 €,12/2020,46700 Km,Ibrida,Manuale,Euro 6,Berlina,"Unico Proprietario - km certificati - Possibilità di eventuale permuta - Interamente finanziabile
Abs
Chiusura centralizzata
Airbag per la testa
Airbag guida
Airbag passeggero
Climatizzatore
Vetri elettrici anteriori
Volante regolabile
Indicatore temperatura esterna
Servosterzo
Cambio manuale"
https://www.subito.it/auto/mitsubishi-l200-aosta-603566430.htm,Mitsubishi L200,15.000 €,05/2008,232000 Km,Diesel,- (Cambio),- (Emissioni),- (Tipologia),Vendo pick-up in buono stato causa inutilizzo. Mezzo appena revisionato e gommato nuovo
https://www.subito.it/auto/fiat-500-aosta-604768174.htm,Fiat 500,4.500 €,08/2009,82000 Km,Benzina,Manuale,Euro 5,Utilitaria,"Vendo Fiat 500 lounge dell'anno 2009, tetto panoramico, ancora in buone condizioni, gommata l'anno scorso con pneumatici 4 stagioni, con 82 mila chilometri. Revisione valida fino al 31/10/2025. Bollo pagato fino a maggio 2026. L'auto è disponibile da luglio."
https://www.subito.it/auto/suzuki-swift-sport-1-4-hybrid-boosterjet-aosta-604530014.htm,SUZUKI Swift Sport 1.4 Hybrid Boosterjet,23.500 €,10/2023,9952 Km,Ibrida,Manuale,- (Emissioni),Utilitaria,"PERIZIA DELL'ESPERTO PRIVACAR: Presenta bellissima, SUZUKI Swift Sport 1.4 Hybrid Boosterjet , motore 4 cilindri turbo benzina che eroga 129cv, abbinato al sistema mild Hybrid. Il cambio è Manuale a 6 rapporti. L'allestimento è uno dei più completi con anche la colorazione del tetto diversa. In buone condizioni di carrozzeria ed interne. Unico proprietario, no fumatori, tagliandi regolari in casa madre Suzuki, garanzia ufficiale fino al 31/10/2026. In vendita causa passaggio ad altra tipologia. Tra gli accessori particolari abbiamo: Climatizzatore automatico bi-zona, telecamera posteriore, sensori di parcheggio posteriori, navigatore, kit ruota di scorta con attrezzi originale suzuki, sistemi ADAS completi, cruise adattivo, keyless, apple car play android auto, cerchi in lega da 17', fari led, fendinebbia, sedili riscaldati e tanti altri presenti nella lista.

FOTO E VIDEO: Tutte le informazioni riguardo allo stato della carrozzeria con più di 50 foto in alta definizione e il video Youtube sono visibili sul sito Privacar.com

MANUTENZIONE: Le informazioni riguardo l'ultimo tagliando, la storia delle manutenzioni e le informazioni generali di meccanica di questo veicolo sono visibili sul sito Privacar.com

DOCUMENTAZIONE: Tutte le informazioni riguardo la documentazione dell'auto come libretto, bollo, revisione, proprietari e altro sono visibili sul sito Privacar.com 


PRV:(55272)"
https://www.subito.it/auto/dacia-spring-2022-aosta-604405392.htm,DACIA Spring - 2022,16.000 €,06/2022,6000 Km,Elettrica,- (Cambio),- (Emissioni),- (Tipologia),"DISPONIBILE da AGOSTO 2025
INCENTIVO REGIONALE VALLE D'AOSTA da detrarre al prezzo

Immatricolata: 
Giugno 2022 con listino di 24.300 €
Solo 6.000 km percorsi

Versione Confort Plus - 100% elettrica e zero emissioni, full optional, treno gomme da neve + cerchi lega. Presa da casa da 2,3 kW più presa da viaggio type 2.
+Garanzia Batteria fino al 2030
+Bollo esente fino al 2030
+Assicurazione con premio ridotto

Vendesi per acquisto auto più grande"
https://www.subito.it/auto/jeep-wrangler-unlimited-rubicon-2019-aosta-595904698.htm,JEEP Wrangler UNLIMITED RUBICON - 2019,34.000 €,01/2019,153540 Km,Diesel,Automatico,- (Emissioni),SUV/Fuoristrada,"JEEP Wrangler UNLIMITED RUBICON

UNICO PROPRIETARIO

IMMATRICOLAZIONE GENNAIO 2019

MAI FUORISTRADA

KM 153540

NO PERDITEMPO"
https://www.subito.it/auto/skoda-yeti-aosta-602916983.htm,Skoda Yeti,12.000 €,05/2016,143000 Km,Diesel,Manuale,Euro 5,SUV/Fuoristrada,Vendesi Skoda Yeti 4X4 del maggio 2016 in buonissime condizioni prezzo trattabile.
https://www.subito.it/auto/fiat-panda-van-4x4-aosta-553897480.htm,FIAT PANDA VAN 4X4,19.180 €,05/2023,,Benzina,Manuale,Euro 6,Berlina,"Panda van 4x4, 2 posti, 4 porte
prezzo iva e voltura esclusi
pronta consengna
interamente finanziabile
alzacristalli elettrici, fari fendinebbia, tergilunotto, chiusura centralizzata con telecomando, sedile di guida regolabile in altezza
bollo pagato per 1 anno
estensione garanzia 1 anno"
https://www.subito.it/auto/jeep-renegade-2-0-mjt-140cv-4wd-active-drive-longi-aosta-603780975.htm,Jeep Renegade 2.0 Mjt 140CV 4WD Active Drive Longi,24.800 €,07/2020,33960 Km,Diesel,Manuale,Euro 6,Station Wagon,"- Ultimo tagliando COMPLETO (tutti i filtri) appena eseguito.
- Autovettura guidata sempre da NON fumatore.
- Perfetto stato d'uso, carrozzeria ed interni in perfette condizioni.
- Prezzo indicato è naturalmente già comprensivo di IVA e garanzia di conformità 12 
 mesi prevista per legge.

per informazioni e appuntamenti i nostri venditori sapranno aiutarti al meglio!!

0165-42207/ Autoriparazioni Giachino"
https://www.subito.it/auto/bmw-x1-f48-2021-aosta-604723354.htm,Bmw x1 (f48) - 2021,26.000 €,11/2021,43000 Km,Diesel,Automatico,- (Emissioni),Altro,Pacchetto Xline Plus e Xline pack con cambio automatico sportivo steptronic a 8 rapporti e paddle al volante.
https://www.subito.it/auto/fiat-500l-1-3-mjt-85cv-pop-star-aosta-604308122.htm,FIAT 500L 1.3 mjt 85cv Pop Star,6.900 €,09/2013,149154 Km,Diesel,Manuale,Euro 5,Berlina,"Chilometraggio: 149154
Condizioni: usato
Immatricolazione: 09/2013
Tipologia: 4/5-Porte
Carburante: Diesel
Tipo di cambio: Manuale

Airbag laterali, Airbag Passeggero, Alzacristalli elettrici, Chiusura centralizzata telecomandata, Controllo automatico clima, Cruise Control, Isofix, Luci diurne, Riscaldamento ausiliario, Sedile passeggero ribaltabile, Servosterzo, Start/Stop Automatico, Volante in pelle

Prezzo valido con adesione a finanziamento ""Promo""

Veicoli visibili da vivo presso nostra sede in pronta consegna!!!
Contattataci senza impegno per ulteriori informazioni.

CESARO dal 1974 con voi -- Officina Autorizzata FIAT, FIAT PROFESSIONAL, ALFA ROMEO, LANCIA, ABARTH -- Finanziamenti personalizzati -- Permuta usato -- Veicoli usati garantiti certificati -- Siamo aperti dal Lunedì al Sabato -- Oltre 200 veicoli in stock. E se non hai trovato la vettura che cerchi mandaci la tua richiesta. - CESARO, un nome che è una garanzia da oltre 50 anni al vostro servizio!!!

Contatti: Mostra numero , Mostra numero Rivenditore Cesaro S.R.L."
https://www.subito.it/auto/bmw-x6-aosta-604423717.htm,BMW x6,19.990 €,01/2013,160000 Km,Diesel,Automatico,Euro 5,SUV/Fuoristrada,"Bmw x6 anno 2013. Tenuta benissimo 
Se interessato mandare messaggio 335-7245939 grazie"
https://www.subito.it/auto/fiat-new-panda-1-0-firefly-hybrid-70cv-5-posti-aosta-588011843.htm,FIAT New Panda 1.0 firefly hybrid 70cv 5 posti,10.990 €,07/2022,1853 Km,Ibrida,Manuale,Euro 6,Berlina,"Chilometraggio: 1853
Condizioni: usato
Immatricolazione: 07/2022
Tipologia: 4/5-Porte
Carburante: Elettrica/Benzina
Tipo di cambio: Manuale

Airbag, Airbag laterali, Airbag Passeggero, Alzacristalli elettrici, Assistente abbaglianti, Autoradio digitale, Chiusura centralizzata, Controllo automatico clima, ESP, Kit antipanne, Servosterzo, Start/Stop Automatico

Prezzo valido con adesione a finanziamento ""Promo""

Veicoli visibili da vivo presso nostra sede in pronta consegna!!!
Contattataci senza impegno per ulteriori informazioni.


CESARO dal 1974 con voi -- Officina Autorizzata FIAT, FIAT PROFESSIONAL, ALFA ROMEO, LANCIA, ABARTH -- Finanziamenti personalizzati -- Permuta usato -- Veicoli usati garantiti certificati -- Siamo aperti dal Lunedì al Sabato -- Oltre 200 veicoli in stock. E se non hai trovato la vettura che cerchi mandaci la tua richiesta. - CESARO, un nome che è una garanzia da oltre 50 anni al vostro servizio!!!

Contatti: Mostra numero , Mostra numero Rivenditore Cesaro S.R.L."
https://www.subito.it/auto/fiat-new-panda-1-0-firefly-hybrid-70cv-5-posti-aosta-596534926.htm,FIAT New Panda 1.0 firefly hybrid 70cv 5 posti,10.990 €,07/2022,7099 Km,Ibrida,Manuale,Euro 6,Berlina,"Chilometraggio: 7099
Condizioni: usato
Immatricolazione: 07/2022
Tipologia: 4/5-Porte
Carburante: Elettrica/Benzina
Tipo di cambio: Manuale

Airbag, Airbag laterali, Airbag Passeggero, Alzacristalli elettrici, Assistente abbaglianti, Autoradio digitale, Chiusura centralizzata, Controllo automatico clima, ESP, Kit antipanne, Servosterzo, Start/Stop Automatico

Prezzo valido con adesione a finanziamento ""Promo""

Veicoli visibili da vivo presso nostra sede in pronta consegna!!!
Contattataci senza impegno per ulteriori informazioni.


CESARO dal 1974 con voi -- Officina Autorizzata FIAT, FIAT PROFESSIONAL, ALFA ROMEO, LANCIA, ABARTH -- Finanziamenti personalizzati -- Permuta usato -- Veicoli usati garantiti certificati -- Siamo aperti dal Lunedì al Sabato -- Oltre 200 veicoli in stock. E se non hai trovato la vettura che cerchi mandaci la tua richiesta. - CESARO, un nome che è una garanzia da oltre 50 anni al vostro servizio!!!

Contatti: Mostra numero , Mostra numero Rivenditore Cesaro S.R.L."
https://www.subito.it/auto/mg-hs-1-5-t-comfort-aosta-603696039.htm,MG HS 1.5 t Comfort,14.500 €,11/2022,59192 Km,Benzina,Manuale,Euro 6,SUV/Fuoristrada,"Chilometraggio: 59192
Condizioni: usato
Immatricolazione: 11/2022
Tipologia: Fuoristrada
Carburante: Benzina
Tipo di cambio: Manuale

ABS, Adaptive Cruise Control, Airbag, Airbag Passeggero, Alzacristalli elettrici, Android Auto, Antifurto, Apple CarPlay, Autoradio digitale, Bluetooth, Bracciolo, Cerchi in lega, Climatizzatore automatico, 2 zone, Controllo automatico clima, Controllo elettronico della corsia, ESP, Fari direzionali, Fendinebbia, Frenata d'emergenza assistita, Immobilizzatore elettronico, Isofix, Kit antipanne, Luci diurne LED, MP3, Portapacchi, Portellone posteriore elettrico, Riconoscimento dei segnali stradali, Riscaldamento ausiliario, Sedile posteriore sdoppiato, Sedili riscaldati, Sedili sportivi, Sensore di pioggia, Sensori di parcheggio anteriori, Sistema di navigazione, Sound system, Supporto lombare, Telecamera per parcheggio assistito, USB, Vetri oscurati, Volante in pelle, Volante multifunzione

Prezzo valido con adesione a finanziamento ""Promo""

Veicoli visibili da vivo presso nostra sede in pronta consegna!!!
Contattataci senza impegno per ulteriori informazioni.


CESARO dal 1974 con voi -- Officina Autorizzata FIAT, FIAT PROFESSIONAL, ALFA ROMEO, LANCIA, ABARTH -- Finanziamenti personalizzati -- Permuta usato -- Veicoli usati garantiti certificati -- Siamo aperti dal Lunedì al Sabato -- Oltre 200 veicoli in stock. E se non hai trovato la vettura che cerchi mandaci la tua richiesta. - CESARO, un nome che è una garanzia da oltre 50 anni al vostro servizio!!!

Contatti: Mostra numero , Mostra numero Rivenditore Cesaro S.R.L."
https://www.subito.it/auto/fiat-500x-cross-plus-2-0-140cv-full-optional-aosta-604333382.htm,Fiat 500x cross plus 2.0 140cv full optional,12.800 €,11/2016,169000 Km,Diesel,Manuale,Euro 6,SUV/Fuoristrada,"Ciao a tutti vendo fiat 500x cross plus 2.0 140cv full optional.
-doppio tettuccio apribile
-sterzo riscaldabile
-sedili riscaldabili
-retrocamera
-cruise control
-line assist
-specchietti elettronici
-schermo 10"" android
-fari bixeno
-sensori parcheggio
Cerchi 18"" diamantati con gomme nuove bridgestone potenza sport
Sedili in pelle
Gancio traino rimovibile

E altri optional che non ricordo.
La macchina sarà ceduta con tagliando appena eseguito.

169.000 km originali
Libretto con tutte le manutenzioni eseguite

La macchina così accessoriata non se ne trovano tante, quindi non rispondo ad offerte ridicole."
https://www.subito.it/auto/jeep-avenger-1-2-turbo-longitude-fwd-100cv-aosta-604307578.htm,JEEP Avenger 1.2 turbo Longitude fwd 100cv,23.900 €,03/2025,,Benzina,Manuale,Euro 6,SUV/Fuoristrada,"Chilometraggio: 1
Condizioni: km 0
Immatricolazione: 03/2025
Tipologia: Fuoristrada
Carburante: Benzina
Tipo di cambio: Manuale

Apple CarPlay, Autoradio digitale, Bracciolo, Cerchi in lega, Chiusura centralizzata senza chiave, Controllo automatico clima, Cruise Control, Fari full-LED, Frenata d'emergenza assistita, Sedile posteriore sdoppiato, Sensore di pioggia, Sensori di parcheggio posteriori, Sistema di riconoscimento della stanchezza, Sound system, Specchietti laterali elettrici

Prezzo valido con adesione a finanziamento ""Promo""

Veicoli visibili da vivo presso nostra sede in pronta consegna!!!
Contattataci senza impegno per ulteriori informazioni.

CESARO dal 1974 con voi -- Officina Autorizzata FIAT, FIAT PROFESSIONAL, ALFA ROMEO, LANCIA, ABARTH -- Finanziamenti personalizzati -- Permuta usato -- Veicoli usati garantiti certificati -- Siamo aperti dal Lunedì al Sabato -- Oltre 200 veicoli in stock. E se non hai trovato la vettura che cerchi mandaci la tua richiesta. - CESARO, un nome che è una garanzia da oltre 50 anni al vostro servizio!!!

Contatti: Mostra numero , Mostra numero Rivenditore Cesaro S.R.L."
https://www.subito.it/auto/nissan-primastar-bus-2-0-dci-110cv-s-s-l1h1-9p-t-aosta-601258401.htm,NISSAN Primastar bus 2.0 dci 110cv S&S L1H1 9p.t,26.400 €,06/2023,35945 Km,Diesel,Manuale,Euro 6,Altro,"Chilometraggio: 35945
Condizioni: usato
Immatricolazione: 06/2023
Tipologia: Altro
Carburante: Diesel
Tipo di cambio: Manuale

ABS, Airbag Passeggero, Alzacristalli elettrici, Cerchioni in acciaio, Chiusura centralizzata telecomandata, Controllo automatico clima, Cruise Control, ESP, Fari full-LED, Filtro antiparticolato, Frenata d'emergenza assistita, Immobilizzatore elettronico, Isofix, Luci diurne LED, Ruota di riserva, Start/Stop Automatico, Volante multifunzione

Prezzo DETAX - Iva Esclusa

Prezzo valido con adesione a finanziamento ""Promo""

Veicoli visibili da vivo presso nostra sede in pronta consegna!!!
Contattataci senza impegno per ulteriori informazioni.

CESARO dal 1974 con voi -- Officina Autorizzata FIAT, FIAT PROFESSIONAL, ALFA ROMEO, LANCIA, ABARTH -- Finanziamenti personalizzati -- Permuta usato -- Veicoli usati garantiti certificati -- Siamo aperti dal Lunedì al Sabato -- Oltre 200 veicoli in stock. E se non hai trovato la vettura che cerchi mandaci la tua richiesta. - CESARO, un nome che è una garanzia da oltre 50 anni al vostro servizio!!!

Contatti: Mostra numero , Mostra numero Rivenditore Cesaro S.R.L."
