url,brand_model,price,year,mileage,fuel_type,transmission,emission_standard,body_type,description
https://www.subito.it/auto/renault-clio-4s-sw-1-5dci-s-s-business-2019-teramo-604774807.htm,RENAULT Clio 4S Sw 1.5dCi S&S Business - 2019,9.900 €,03/2019,134595 Km,Diesel,Manuale,Euro 6,Station Wagon,"Renault Clio 4SerieSporter (SW) 1.5dCi S&S Business 75Cv 8V 55Kw,immatricolazione 07.03.2019, Euro 6C Ecodiesel, colore rosso passion perlatocon protettori laterali parte bassa carrozzeria in tinta nera e cromature, lucidi posizione a led, fendinebbia, barre tetto cromate, cerchi in lega, autovetturauso proprio 5Porte 5Posti con sedili stoffa combinazione grigio chiaro / scurocon cuciture bianche, bracciolo centrale, comando Start&Stop, Hill Holder(assistente partenza in salita), impianto multimedia Radio / Multimedia /Telefono / Driving Eco / Navi / Imp. schermo touchscreen con comandi strutturavolante e porta Usb/aux, bluetooth comandi volante e vocali, Apple CarPlay, control cruise comandivolante, comando limitatore di velocità massima, chiusura centralizzata 2chiavi telecomando, ESP, ABS, airbag, sidebag, Srs, vetri specchi comandielettrici, pc bordo, sensori di parcheggio posteriori, sistema di controllo pressione pneumatici, servosterzo,fanali anteriori regolabili, sedile posteriore sdoppiabile con appoggiatesta ecopribagagliaio avvolgente, climatizzatore, revisione 03.2023, 134.595Kmtagliandato e distribuzione sostituita 120.000Km. 
Euro9.900,00... Con la possibilità di finanziamento tramitefinanziaria 
INFO: Mostra numero Mostra numero WhatsApp), Mostra numero"
https://www.subito.it/auto/renault-megane-megane-1-5-dci-110cv-start-stop-spo-chieti-604773851.htm,Renault Megane Mégane 1.5 dCi 110CV Start&Stop Spo,8.500 €,09/2015,151000 Km,Diesel,Manuale,Euro 6,Station Wagon,"Facciamo presente, al fine di evitare spiacevoli inconvenienti è sempre bene accertarsi della disponibilità e della correttezza dei dati inseriti.
Messaggi solo su WhatsApp al Mostra numero , grazie.
Veicolo venduto con 12 mesi di garanzia, check-list pre-consegna, lavaggio completo e sanitizzazione. Possibilità di finanziamento in sede. Accettiamo come permuta sia auto che moto. I prezzi inserzionati si intendono esclusa voltura."
https://www.subito.it/auto/peugeot-feline-407-2-0-hdi-sw-ciel-pescara-604774813.htm,Peugeot feline 407 2.0 hdi sw ciel,1.999 €,01/2005,75136 Km,Diesel,Manuale,Euro 4,Station Wagon,"PEUGEOT
407 1a serie ('04'-'12')
407 2.0 HDi SW Ciel FelinePeugeot 407 2.0 HDi SW X NEOPATENATATI 
136CV 100KW
EURO 4
IMPIANTO STEREO JBL
NAVI
PHONE
TETTO PANORAMICO
SEDILI ELETTRICI
CERCHI IN LEGA
SENSORI POSTERIORI
DISTRIBUZIONE FATTA 2024
CAMBIO OLIO PIÙ FILTRI 2024
CAMBIATO DISCHI E PASTICCHE 
INTERNAMENTE PARI AL NUOVO 
ESTERNAMENTE PERFETTA 
MOTORE CON NESSUN LAVORO DA FARE 
PER QUALSIASI PROVA E DISPONIBILISSIMO 
MACCHINA SEMPRE TENUTO IN GARAGE 
NO FUMATORI 
CHIAMAMI AL +393454442507"
https://www.subito.it/auto/mazda-3-teramo-604773047.htm,Mazda 3,1.000 €,02/2005,210000 Km,Diesel,Manuale,- (Emissioni),- (Tipologia),"Vendo per inutilizzo, auto in buone condizioni attualmente non bisogna fare nessun lavoro, per qualsiasi informazione contattatemi."
https://www.subito.it/auto/jeep-compass-2-0-multijet-ii-aut-4wd-limited-pescara-603189915.htm,Jeep Compass 2.0 Multijet II aut. 4WD Limited,14.500 €,12/2018,198000 Km,Diesel,Automatico,Euro 6,SUV/Fuoristrada,"Autovettura unico proprietario 
Possibilità di ritiro permuta e finanziamento in sede 
12/24 mesi di garanzia totale 
Vettura appena tagliandata"
https://www.subito.it/auto/chevrolet-camaro-pescara-604653905.htm,CHEVROLET CAMARO,39.900 €,06/2019,78000 Km,Benzina,Automatico,- (Emissioni),Berlina,"PERIZIA DELL'ESPERTO PRIVACAR: (consigliamo la visione delle foto sul nostro sito ufficiale). Auto pari al nuovo, in ottime condizioni generali. Sempre sottoposta a manutenzione regolare e puntuale. Nessun danno da segnalare, carrozzeria e interni impeccabili.Allestimento sportivo e completo di numerosi optional: paddle al volante, comandi multifunzione, telefono vivavoce, Apple CarPlay, Android Auto e retrocamera per facilitare le manovre. Una cabriolet dal carattere deciso, perfetta per chi cerca emozioni di guida a cielo aperto. PRONTA CONSEGNA!!! POSSIBILITA DI FINANZIAMENTO PER INTERO IMPORTO CON MINI RATE + MAXIRATA (RIFINANZIABILE), FURTO ED INCENDIO A VALORE GARANTITO, POLIZZA CRISTALLI, ATTI VANDALICI O KASKO TOTALE. SI RICEVE SU APPUNTAMENTO

DOVE SI TROVA IL VEICOLO: Il veicolo si trova in Provincia di Pescara.

FOTO E VIDEO: Tutte le informazioni riguardo allo stato della carrozzeria con più di 50 foto in alta definizione, le foto dei danni (se presenti) e il video YouTube sono visibili sul sito Privacar.com

MANUTENZIONE: Le informazioni riguardo l'ultimo tagliando, la storia delle manutenzioni e le informazioni generali di meccanica di questo veicolo sono visibili sul sito Privacar.com

DOCUMENTAZIONE: Tutte le informazioni riguardo la documentazione dell'auto come libretto, bollo, revisione, proprietari e altro sono visibili sul sito Privacar.com 

CHI SIAMO: Privacar è un gruppo con oltre 50 punti vendita in Italia e più di 1000 auto in pronta consegna visibili sul nostro sito. La nostra missione è vendere le auto per conto dei privati garantendo fiducia e sicurezza allacquirente tramite una perizia e dando anche la possibilità di sottoscrivere una garanzia guasti e finanziare il veicolo fino a 72 mesi senza anticipo a tassi vantaggiosi. 


PRV:(55547)"
https://www.subito.it/auto/jeep-renegade-1-6-m-jet-120cv-longitude-pescara-604772818.htm,Jeep Renegade 1.6 M-Jet 120cv. Longitude,14.990 €,11/2017,11620 Km,Diesel,- (Cambio),Euro 6,SUV/Fuoristrada,"Jeep Renegade 1.6 M-Jet, 120cv. Unico proprietario 

Macchina disponibile in sede assolutamente da provare, con Soli 116.200 km certificati.
Per qualsiasi ulteriore info non esitate a contattarci.

Anno 11/2017
KM. 116.200
Cambio Manuale
Motore 1.6 81KW/120cv.
Alimentazione : Diesel

Connect , Aiuto parcheggio post.
Climatizzatore automatico
Sistema di navigazione
Servizio mobile Online Mirror Link e AppinCar (Mirror Screen)
Sistema audio con 6 altoparlanti
Sistema audio RCD 4 (radio/CD lettore MP3) con 6 altoparlanti
Kit Vivavoce Bluetooth
Riconoscimento dei segnali stradali
Sistema assistenza guida: sensore colpo di sonno
Fendinebbia
Accensione automatica per luci anabbaglianti
Pacchetto Safety
Sistema controllo pressione pneumatici
Volante in pelle multifunzione
Macchina tenuta in condizioni maniacali, non fumatore mai animali a bordo .
Per qualsiasi info visita

www.topcar.biz

#topcarmontesilvano sulle pagine social

Cellulare e Whatsapp

- Mostra numero - Mostra numero Grazie da TopCar Montesilvano

Effettuiamo Finanziamenti direttamente in sede.
Valutiamo il vostro usato.

Tutte le nostre automobili hanno il Chilometraggio certificato .

Onde evitare spiacevoli equivoci invitiamo la gentile clientela a prendere un contatto telefonico per fissare un appuntamento.

#topcarmontesilvano #diesel #Jeep #rebegade #Montesilvano #pescara #abruzzo #usato #macchinausata #autousata"
https://www.subito.it/auto/peugeot-2008-2019-chieti-594099543.htm,Peugeot 2008 - 2019,12.000 €,09/2019,31000 Km,Benzina,Manuale,- (Emissioni),SUV/Fuoristrada,auto con 31000 km effettivi perchè usata prevalentemente in città da persona anziana start e stop sensori parcheggio posteriori retrocamera clima manuale etc. per info tel. 339 7159486 o via email.
https://www.subito.it/auto/fiat-panda-1-3-mjt-80-cv-easy-carplay-pescara-602950896.htm,Fiat Panda 1.3 MJT 80 CV Easy CarPlay,8.490 €,08/2016,73502 Km,Diesel,Manuale,Euro 6,City Car,"PREZZO PROMO CON FINANZIAMENTO DI EURO 9.000,00 (8490+spese di passaggio e revisione) DA RESTITUIRE IN 48 RATE DI € 243,94
IL FINANZIAMENTO NON È OBBLIGATORIO PER L'ACQUISTO DELL'AUTO!
IL PREZZO DELL'AUTO ACQUISTANDO SENZA SCONTO PER IL FINANZIAMENTO E' DI EURO 9.490,00
Auto in ottime condizioni .La vettura sarà consegnata con la manutenzione regolarmente effettuata e documentata. Effettuiamo permute ed acquistiamo il vostro usato, Per ulteriori info non esitate a contattarci. LE AUTO SONO REALMENTE DISPONIBILI PRESSO I NOSTRI PIAZZALI, PER UN MIGLIOR SERVIZIO SI CONSIGLIA DI TELEFONARE PER VERIFICARNE LA DISPONIBILITA' E FISSARE APPUNTAMENTO.



N.B.La dotazione tecnica e gli accessori indicati nella presente scheda vanno sempre verificati sul veicolo in oggetto presso la ns sede .


ABS
Airbag laterali
Antifurto
Chiusura centralizzata
Fendinebbia
Pretensionatore cinture
Airbag per la testa
Immobilizzatore elettronico
Airbag guida
Airbag passeggero
Chiave con transponder
Controllo elettronico della stabilità
Immobilizzatore
Controllo elettronico della trazione
Sistema di controllo pressione pneumatici
Luci diurne
Appoggiatesta posteriori
Climatizzatore
Correttore assetto fari
Ricircolo aria
Vetri elettrici anteriori
Volante regolabile
Hill Holder
Indicatore temperatura esterna
Servosterzo
Start/Stop Automatico
Autoradio
Bluetooth
Radio DAB
Lettore MP3
USB
Connessione dati
Sistema di navigazione
Touch screen
Vivavoce
Cambio manuale
Vetri oscurati (edited)
Veicolo non fumatori
Tagliandi certificati"
https://www.subito.it/auto/fiat-punto-1-4-8v-5-porte-easypower-lounge-pescara-601452475.htm,FIAT Punto 1.4 8V 5 porte Easypower Lounge,7.850 €,02/2017,140000 Km,Gpl,Manuale,- (Emissioni),Utilitaria,"PERIZIA DELL'ESPERTO PRIVACAR: (consigliamo la visione delle foto sul nostro sito ufficiale). Auto in ottime condizioni generali. Perfetta per chi cerca un'auto affidabile, economica e ben accessoriata, manutenzione regolari. Motore da 77 CV, brillante ma adatto anche a neopatentati. Allestimento Lounge con climatizzatore automatico, cerchi in lega, fendinebbia, comandi al volante, ingressi AUX e USB.Appena eseguiti: sostituzione iniettori e gomme nuove. Interni curati, basso consumo, ottima anche per la città grazie allimpianto GPL di serie. PRONTA CONSEGNA!!! POSSIBILITA DI FINANZIAMENTO PER INTERO IMPORTO CON MINI RATE + MAXIRATA (RIFINANZIABILE), FURTO ED INCENDIO A VALORE GARANTITO, POLIZZA CRISTALLI, ATTI VANDALICI O KASKO TOTALE. SI RICEVE SU APPUNTAMENTO

DOVE SI TROVA IL VEICOLO: Il veicolo si trova in Provincia di Pescara.

FOTO E VIDEO: Tutte le informazioni riguardo allo stato della carrozzeria con più di 50 foto in alta definizione, le foto dei danni (se presenti) e il video YouTube sono visibili sul sito Privacar.com

MANUTENZIONE: Le informazioni riguardo l'ultimo tagliando, la storia delle manutenzioni e le informazioni generali di meccanica di questo veicolo sono visibili sul sito Privacar.com

DOCUMENTAZIONE: Tutte le informazioni riguardo la documentazione dell'auto come libretto, bollo, revisione, proprietari e altro sono visibili sul sito Privacar.com 

CHI SIAMO: Privacar è un gruppo con oltre 50 punti vendita in Italia e più di 1000 auto in pronta consegna visibili sul nostro sito. La nostra missione è vendere le auto per conto dei privati garantendo fiducia e sicurezza allacquirente tramite una perizia e dando anche la possibilità di sottoscrivere una garanzia guasti e finanziare il veicolo fino a 72 mesi senza anticipo a tassi vantaggiosi. 


PRV:(54573)"
https://www.subito.it/auto/alfa-romeo-stelvio-2-2-turbodiesel-160-cv-at8-rwd-teramo-604774163.htm,Alfa Romeo Stelvio 2.2 Turbodiesel 160 CV AT8 RWD,24.000 €,06/2020,53296 Km,Diesel,Automatico,Euro 6,Station Wagon,"GARANZIA 12 MESI 

INTERAMENTE FINANZIABILE"
https://www.subito.it/auto/opel-kadett-kadet-2-0-gt-e-correro-gr-2-pescara-598664354.htm,Opel Kadett Kadet 2.0 Gt e Correro Gr 2,40.000 €,05/1979,100 Km,Benzina,Manuale,- (Emissioni),Coupé,"Opel Kadett 2.0 GT E Gr 2 
Auto da corsa storiche Anno 1979
Possibilità di permute Trattativa di persona

Cambio manuale"
https://www.subito.it/auto/fiat-panda-1-2-easypower-easy-chieti-604043512.htm,Fiat Panda 1.2 EasyPower Easy,10.900 €,06/2019,95000 Km,Benzina,Manuale,Euro 6,Berlina,"FIAT PANDA 1.2 69cv
Anno 2019
KM 95000

Equip auto
Servosterzo
Aria condizionata
Vetri elettrici
Radio CD
Chiusura centralizzata
Comandi al volante

Prezzo vettura € 10.900 EURO

PASSAGGIO DI PROPRIETÀ A CARICO DELL'ACQUIRENTE
Per ulteriori informazioni o per organizzare una visita e un test drive, non esitare a contattarci
LA STRADA VERSO IL TUO PROSSIMO AFFARE INIZIA DA NOI: AUTO AZIENDALI E USATE DI QUALITÀ.
Vi aspettiamo Presso la concessionaria ADFAUTO a Francavilla al mare, Contrada Pretaro, 8
Abbiamo una Vasta scelta di autovetture in pronta consegna.

Contatti diretti
Antonio Mostra numero Federico Mostra numero"
https://www.subito.it/auto/fiat-500x-1-3-multijet-95-cv-sport-bicolore-pescara-603145980.htm,Fiat 500X 1.3 MultiJet 95 CV Sport Bicolore,22.490 €,06/2023,47773 Km,Diesel,Manuale,Euro 6,SUV/Fuoristrada,"PREZZO PROMO CON FINANZIAMENTO DI EURO 10.000,00 DA RESTITUIRE IN 48 RATE DA EURO 267,00 (il costo effettivo del finanziamento considerando lo sconto dei 1000,00 euro e' pari a € 1816,00 !!!)IL FINANZIAMENTO NON È OBBLIGATORIO PER L'ACQUISTO DELL'AUTO!
IL PREZZO DELL'AUTO ACQUISTANDO SENZA SCONTO PER IL FINANZIAMENTO E' DI EURO 23.490,00
Auto aziendale in ottime condizioni .La vettura sarà consegnata con la manutenzione regolarmente effettuata e documentata. Effettuiamo permute ed acquistiamo il vostro usato, Per ulteriori info non esitate a contattarci. LE AUTO SONO REALMENTE DISPONIBILI PRESSO I NOSTRI PIAZZALI, PER UN MIGLIOR SERVIZIO SI CONSIGLIA DI TELEFONARE PER VERIFICARNE LA DISPONIBILITA' E FISSARE APPUNTAMENTO.



N.B.La dotazione tecnica e gli accessori indicati nella presente scheda vanno sempre verificati sul veicolo in oggetto presso la ns sede .


ABS
Airbag laterali
Fendinebbia
Pretensionatore cinture
Airbag per la testa
Riconoscimento segnali stradali
Monitoraggio angolo cieco
Isofix
Chiusura centralizzata senza chiave
Immobilizzatore elettronico
Airbag guida
Airbag passeggero
Chiave con transponder
Controllo elettronico della stabilità
Immobilizzatore
Controllo elettronico della trazione
Fari anteriori a LED
Avviso del cambio di corsia
Controllo elettronico della corsia
Luci diurne LED
Sistema di controllo pressione pneumatici
Appoggiatesta posteriori
Climatizzatore
Correttore assetto fari
Vetri elettrici anteriori
Interni in materiale pregiato
Sensore luci
Hill Holder
Controllo automatico clima
Volante in pelle
Controllo automatico velocità
Indicatore temperatura esterna
Retrovisori elettrici
Retrovisori ripiegabili elettricamente
Sedile guida regolabile in altezza
Servosterzo
Tergilunotto
Vernice speciale
Vetri elettrici posteriori
Sensore pioggia
Start/Stop Automatico
Sensore di luminosità
Volante multifunzione
Tempomat
Autoradio
Bluetooth
Radio DAB
Lettore MP3
Computer di bordo
USB
Navi"
https://www.subito.it/auto/fiat-tipo-1-6-mjet-130cv-city-life-sw-pescara-604743064.htm,Fiat Tipo 1.6 Mjet 130cv CITY LIFE SW,15.490 €,03/2021,69890 Km,Diesel,Manuale,Euro 6,Station Wagon,"Prezzo PROMO con ""FINANZIAMENTO LIGHT"",IMPORTO MINIMO €10.000,00 IN 48 RATE DA €267,00 ; TOTALE COSTO RATEIZZAZIONE € 1.816,00 INCLUSO SPESE APERTURA PRATICA.
IL FINANZIAMENTO NON E' OBBLIGATORIO PER L'ACQUISTO DELL'AUTO.

PREZZO AUTO SENZA FINANZIAMENTO €16.490,00
Auto aziendale in ottime condizioni .La vettura sarà consegnata con la manutenzione regolarmente effettuata e documentata. Effettuiamo permute ed acquistiamo il vostro usato, Per ulteriori info non esitate a contattarci. LE AUTO SONO REALMENTE DISPONIBILI PRESSO I NOSTRI PIAZZALI, PER UN MIGLIOR SERVIZIO SI CONSIGLIA DI TELEFONARE PER VERIFICARNE LA DISPONIBILITA' E FISSARE APPUNTAMENTO.

N.B.La dotazione tecnica e gli accessori indicati nella presente scheda vanno sempre verificati sul veicolo in oggetto presso la ns sede .

ABS
Airbag laterali
Antifurto
Chiusura centralizzata
Fendinebbia
Pretensionatore cinture
Airbag per la testa
Monitoraggio angolo cieco
Isofix
Immobilizzatore elettronico
Airbag guida
Airbag passeggero
Chiave con transponder
Controllo elettronico della stabilità
Immobilizzatore
Controllo automatico adattivo della velocità
Controllo elettronico della corsia
Luci diurne LED
Sistema di controllo pressione pneumatici
Appoggiatesta posteriori
Climatizzatore
Correttore assetto fari
Retrovisori elettrici termici
Ricircolo aria
Vetri elettrici anteriori
Volante regolabile
Vernice metallizzata
Hill Holder
Controllo automatico clima
Controllo automatico velocità
Indicatore temperatura esterna
Retrovisori elettrici
Sedile guida regolabile in altezza
Servosterzo
Tergilunotto
Vetri elettrici posteriori
Bracciolo sedili anteriori
Start/Stop Automatico
Autoradio
Bluetooth
Radio DAB
Lettore MP3
Computer di bordo
USB
Navigatore satellitare
Connessione dati
Controllo vocale
Sistema di navigazione
Touch screen
Vivavoce
Cambio manuale
Filtro anti particolato
Cerchi in lega
Sedile posteriore sdoppiato
Tagliandi certificati"
