url,brand_model,price,year,mileage,fuel_type,transmission,emission_standard,body_type,description
https://www.subito.it/auto/fiat-sedici-1-9-mjt-4x4-120cv-trento-604838423.htm,Fiat Sedici 1.9 MJT 4x4 120cv,4.300 €,04/2008,175000 Km,Diesel,Manuale,Euro 4,SUV/Fuoristrada,"AUTO IN IN OTTIME CONDIZIONI , SIA MECCANICA CHE CARROZZERIA , NIENTE RUGGINE, INTERNI COME NUOVI , GOMME SEMINUOVE ,BATTERIA NUOVA , FRENI NUOVI , REVISIONATA GENNAIO 2025, 4X4 DISINSERIBILE"
https://www.subito.it/auto/nissan-qashqai-4x4-2-0-dci-dpf-n-tec-trento-602007727.htm,Nissan Qashqai 4x4 2.0 dCi DPF n-tec,7.900 €,04/2011,180000 Km,Diesel,Automatico,Euro 5,Station Wagon,"VENDO NISSAN QASHQAI 2.0 dci N-Tec 4x4
ANNO 04/2011
MOTORE 2.0dci 150cv
CAMBIO AUTOMATICO
TRAZIONE INTEGRALE 4x4
MODELLO N-TEC
IN OTTIME CONDIZIONI
DOPPIO TRENO DI CERCHI E GOMME INVERNALI
VETTURA IN CONTO VENDITA 
PRONTA CONSEGNA
PER INFORMAZIONI CHIAMARE
CESARE Mostra numero UFFICIO Mostra numero CI TROVATE IN VIA CESARE BATTISTI 2/G SARNONICO 38011 (TRENTO)

I NOSTRI SERVIZI:
- PERMUTA DEL VOSTRO USATO
- ASSISTENZA OFFICINA, CARROZZERIA E GOMMISTA
- POSSIBILITA' DI FINANZIAMENTO


(Le dotazioni tecniche e gli accessori indicati nella presente scheda potrebbero non coincidere con l'effettivo equipaggiamento del veicolo e non rappresentano nessun impegno contrattuale. Pertanto vi invitiamo a contattarci per qualsiasi chiarimento)"
https://www.subito.it/auto/ford-ka-1-2-c-esp-tcs-69cv-e5-trento-604838229.htm,"Ford Ka 1.2 + c/esp,tcs 69cv E5",3.500 €,06/2011,136000 Km,Benzina,Manuale,Euro 5,Berlina,"!!!!!!RICEVIAMO, PREFERIBILMENTE SU APPUNTAMENTO!!!!
 RITIRIAMO IL VOSTRO USATO
Tutte le nostre autovetture sono scrupolosamente controllate
dal nostro team di esperti, prima ancora di essere proposte alla clientela. La
provenienza è certificata, così come il chilometraggio.
 Tutte le autovetture sono coperte da garanzia come stabilito per legge.
Autovetture pronta per qualsiasi prova, garantita 12 mesi.
Possibilità di acquistare una polizza di garanzia con ""conformgest""
fino a 60 mesi
Finanziamenti su misura con FINDOMESTIC, COMPASS E
SANTANDER 

TAGLIANDO EFFETTUATO DALLA NOSTRA OFFICINA CONVENZIONATA
"" CON FATTURA""
SEDE: VIA TAMANINI 51 SAN MICHELE ALL'ADIGE
EMAIL: info@gruppodpauto.it
Contatti: Danilo Mostra numero SITO: www.gruppodpauto.it
INSTAGRAM: GRUPPO_DP_AUTO
TIKTOK: gruppodpauto
FACEBOOK: GRUPPO DP AUTO
Rivenditore GRUPPO DP AUTO 
 
Climatizzatore Manuale, Luci di cortesia, Sedile anteriore lato guida e lato passeggero regolabile a 2 vie, Sedili anteriori anti-submarine, Pedaliera e piantone dello sterzo collassabili, Vol. erg. in poliuretano ""Soft Touch"" a 3 razze - reg. in altezza, Opzione fumatori (include posacenere e accendisigari), Guscio di sicurezza in acciaio e barre laterali anti-sfondamento, Maniglia portellone in tinta carrozzeria, Numero telaio visibile dal parabrezza, Pacchetto non fumatori (cassetto portaoggetti, presa 12V), Kit Riparazione Pneumatici, Pomello cambio ""Soft Touch"", Antifurto passivo immobilizer PATS, Chiusura centralizzata con telecomando, Sound System (Ka), Computer di bordo, Cambio manuale a 5 marce, Cerchi in acciaio 14"", Sistema Start&Stop, Maniglie Portiere In Tinta Carrozzeria, Paraurti in tinta carrozzeria, Retrovisori elettrici/riscaldabili, in tinta carrozzeria, Tergilunotto, Fari ""Follow Me Home"" (a spegnimento ritardato), Plancia bicolore ""Soft Touch"", Pack+ (Ka), Poggiatesta anteriori regolabili in altezza, ABS (sist. antibloc. fren.) a 4 canali con EBD (rip. el. fren.),"
https://www.subito.it/auto/mercedes-a180-cdi-trento-604827380.htm,Mercedes A180 CDI,3.500 €,02/2011,210000 Km,Diesel,Manuale,- (Emissioni),- (Tipologia),"Vendo come da foto Mercedes A180 CDI completa di gomme estive, gomme invernali e gancio di traino."
https://www.subito.it/auto/jeep-grand-cherokee-wj-2-7-td-gancio-traino-trento-604836066.htm,Jeep Grand Cherokee wj 2.7 TD Gancio Traino,3.500 €,09/2004,248000 Km,Diesel,Automatico,Euro 3,SUV/Fuoristrada,"Vendo Jeep Grand Cherokee wj 2.7 Mercedes, 5 cilindri, 5 posti, trazione integrale permanente con cambio automatico e riduttore, Gancio Traino, tetto apribile, numerosi optional e treno di gomme invernali! Tanti pregi, pochi difetti! Primo contatto con messaggio su subito.it"
https://www.subito.it/auto/mercedes-classe-e-w-s213-2018-bolzano-604822834.htm,MERCEDES Classe E (W/S213) - 2018,24.900 €,06/2018,138000 Km,- (Carburante),- (Cambio),- (Emissioni),- (Tipologia),"vendo per inutilizzo, perfetta, no commercianti"
https://www.subito.it/auto/audi-a3-2015-2-0-tdi-150-cv-s-tronic-trento-597269524.htm,Audi A3 2015 2.0 TDI 150 cv S Tronic,8.900 €,07/2015,229000 Km,Diesel,Automatico,Euro 6,Altro,"Si vende Audi A3, 07/2015, color nero, 2.0 TDI, 150 CV. Interni in pelle trattati con additivi per mantenere la pelle morbida. 
Meccanica perfetta.
Lampadine a LED anteriori e posteriori.
Batteria sostituita circa 3 anni fa.
Distribuzione fatta a 160000 km.
Cambiati a 220000 km tutti e 4 gli ammortizzatori nuovi marca Bilstein B4, sostituiti bracetti anteriori con gommini e biellette.
La macchina ha cerchi Audi originali da 17' con gomme estive pirelli.
Eseguito lavaggio e sostituzione olio cambio automatico a 190000 km.
Tagliandi eseguiti ogni 15000 km cambiando olio e tutti i 4 filtri.
La macchina ha il sistema di Carplay e AndroidAuto Wireless.
Consumo medio extraurbano: circa 4.5 l/100 km. Consumo medio urbano: 6.0 l/100 km
Bollo pagato fino al 05/2026 (226 euro all'anno).
Disponibile per prova e verifica dal proprio meccanico di fiducia. 
Auto appena tagliandata.
Vendersi per cambio modello.
Prezzo non trattabile."
https://www.subito.it/auto/fiat-panda-cross-0-9-twinair-turbo-4x4-gancio-tr-trento-598431059.htm,"Fiat Panda Cross 0.9 TwinAir Turbo 4x4 ""GANCIO TR",17.900 €,06/2019,46000 Km,Benzina,Manuale,Euro 6,Berlina,"VENDO FIAT PANDA CROSS 4X4 
ANNO 06/2019
KM 46.000
MOTORE 0.9 t.air t. 85cv
TRAZIONE INTEGRALE
GANCIO TRAINO OMOLOGATO
IN OTTIME CONDIZIONI
PRONTA CONSEGNA
PER INFORMAZIONI CHIAMARE
CESARE Mostra numero UFFICIO Mostra numero CI TROVATE IN VIA CESARE BATTISTI 2/G SARNONICO 38011 (TRENTO)

I NOSTRI SERVIZI:
- PERMUTA DEL VOSTRO USATO
- ASSISTENZA OFFICINA, CARROZZERIA E GOMMISTA
- POSSIBILITA' DI FINANZIAMENTO


(Le dotazioni tecniche e gli accessori indicati nella presente scheda potrebbero non coincidere con l'effettivo equipaggiamento del veicolo e non rappresentano nessun impegno contrattuale. Pertanto vi invitiamo a contattarci per qualsiasi chiarimento)"
https://www.subito.it/auto/fiat-fiorino-1-3-mjt-95cv-cargo-trento-604826050.htm,Fiat Fiorino 1.3 MJT 95CV Cargo,11.065 €,12/2023,22992 Km,Diesel,Manuale,Euro 6,Monovolume,"13500 Euro I.V.A. Compresa I.V.A. Esposta. 11066 +I.V.A. Quindi dal punto di vista della fatturazione si fattura al pari di un mezzo nuovo con conseguenti detrazioni per le imprese.Bianco con interno in tessuto grigio .Motorizzazione 1.3 Jtd , 95 cv , classe di inquinamento Euro6.Trazione anteriore , cambio manuale a 5 velocità .Radionavigatore satellitare a mappe con cartografia Europea .Car Apple e Android .Ingresso USB.Autoradio.Retrocamera di parcheggio. Climatizzatore manuale.Ruota di scorta di dimensioni normali con attrezzi .Vetri e specchietti a movimentazione elettrica .Chiave primaria con telecomando , seconda chiave semplice , presenti e funzionanti .Porta laterale sul lato destro .Misure vano carico : Altezza 120 , Larghezza 105 nel punto più stretto e vale a dire nella zona dei parafanghi , 153 nel resto del mezzo , Profondità 124.Pneumatici e tagliando a nuovo.Veicolo eccezzionale , immatricolato a Dicembre 2023 e con all'attivo soli 20.000 Km."
https://www.subito.it/auto/peugeot-508-trento-604838417.htm,Peugeot 508,3.500 €,01/2012,225000 Km,Diesel,Manuale,Euro 5,Station Wagon,"Peugeot 508 2012 in ottime condizioni, tagliando e revisione okay. Meccanica perfetta, mentre di carrozzeria presenta qualche segno per l'età 
Per info contattatemi"
https://www.subito.it/auto/fiat-panda-1-2-lounge-trento-604828392.htm,Fiat Panda 1.2 Lounge,10.900 €,12/2019,35984 Km,Benzina,Manuale,Euro 6,Berlina,"10900 Euro I.V.A. Compresa.Rosso Amore con interno in tessuto grigio ,rarissima e ricchissima versione Lounge .Adatta a neopatentate/i. Motore 1.200 cc , classe di inquinamento euro 6 , trazione anteriore , cambio manuale a cinque velocità.Climatizzatore manuale , autoradio con cd ed ingresso usb .Telefono vivavoce blue toot , blue and me.Volante multifunzionale in pelle.Quinto posto. Sensori di parcheggio posteriori.Fari fendinebbia.Cerchi in lega con pneumatici in ottime condizioni.Fasce paracolpi laterali .Maniglie e specchietti in tinta carrozzeria.Sensori di parcheggio posteriori.Autoradio DAB.Ruotino di scorta con attrezzi .Vetri e servosterzo elettrici.A.B.S. (antibloccaggio freni)A.S.R.(antipattinamento ruote in accelerazione)Attacchi isofix.Auto non fumatori , tagliandata a nuovo con service boock presente ed aggiornato , chiave e doppia chiave presente, la primaria dotata di telecomado , manualistica completa ed in Italiano .Ottima."
https://www.subito.it/auto/fiat-panda-3-serie-2022-trento-604834071.htm,FIAT Panda 3ª serie - 2022,10.499 €,05/2022,52000 Km,Ibrida,Manuale,Euro 6,City Car,"Vendesi Fiat Panda 3a serie, versione 1.0 Firefly Hybrid immatricolata maggio 2025, modello City Life, colore Nero. Ottime condizioni generali.

Tra gli optional vi sono:
- Start e stop
- Sistema multimediale con schermo touch 7"", DAB
- Cerchi da 15""
- Luci diurne, abbaglianti/anabbaglianti a LED (non di serie)
- Luci targa a LED
- 5 posti
- Ruotino di scorta con kit di sostituzione
- Antifurto bloccasterzo USAI (montato in officina ufficiale FIAT)

Gomme invernali Hankook montate a novembre 2024.

L'auto è utilizzata quotidianamente, pertanto i km potranno differire da quelli segnalati. Ad oggi sono circa 52.000.

Prezzo non trattabile, escluso passaggio di proprietà.

Per qualsiasi informazione non esitate a chiedere."
https://www.subito.it/auto/caddy-4-x4-trento-596884161.htm,Caddy 4 x4,20.000 €,09/2018,80000 Km,Diesel,Manuale,Euro 6,Altro,"Volkswagen caddy 4x4
Con gancio traino
Doppi cerchi con pneumatico estivi e invernali
Pianale in legno marino
E copri sedili
Macchina tenuta bene e sempre tagliandata. Mai avuto problemi vendo per passaggio ad altro modello. Prezzo trattabile"
https://www.subito.it/auto/audi-a4-2017-s-line-trento-604823940.htm,Audi A4 2017 S-Line,23.000 €,09/2017,128000 Km,Diesel,Automatico,Euro 6,Berlina,"L'Audi A4 di quinta generazione (codice interno B9), lanciata nel 2015, rappresenta un grande passo avanti rispetto alla precedente generazione, sia dal punto di vista tecnico che estetico. La versione 2.0 TDI da 190 CV S line del 2017 con motore diesel e omologazione Euro 6 unisce eleganza, sportività ed efficienza, rendendola una berlina premium molto apprezzata per comfort, prestazioni e finiture di alta qualità.

Caratteristica Dettaglio:
Marca / Modello - Audi A4 (B9)
Anno - 2017
Motorizzazione - 2.0 TDI 4 cilindri in linea
Potenza - 190 CV (140 kW) a circa 3.800 giri/min
Coppia massima - 400 Nm a 1.750 - 3.000 giri/min
Trazione -Anteriore 
Cambio Automatico S tronic a 7 rapporti
Accelerazione 0-100 km/h - Circa 7,7 secondi
Velocità massima - Circa 237 km/h
Consumo medio 4,0 - 4,5 l/100 km (dato ufficiale)
Emissioni CO? - Circa 107-119 g/km
Omologazione ambientale - Euro 6
Alimentazione - Diesel

Esterni
 o Paraurti specifici S line
 o Minigonne laterali sportive
 o Griglia anteriore a nido d'ape cromata
 o Cerchi in lega da 18""
 o Logo S line su parafanghi anteriori
 o Assetto sportivo ribassato

Interni
 o Sedili Alcantara/pelle
 o Inserti in alluminio spazzolato o effetto nero lucido
 o Illuminazione interna a LED
 o Climatizzatore automatico trizona 
Per qualsiasi domanda sono a disposizione"
https://www.subito.it/auto/kodiaq-2-0-tdi-style-4x4-190cv-dsg-trento-604824304.htm,Kodiaq 2.0 tdi Style 4x4 190cv dsg,27.000 €,06/2018,140000 Km,Diesel,Automatico,Euro 6,SUV/Fuoristrada,"SKODA Kodiaq 2.0 TDI Style 4x4 DSG 190CV - FULL OPTIONAL - IVA DETRAIBILE

SUV completo, potente e perfetto per ogni esigenza!
 DATI PRINCIPALI:
Immatricolazione: 06/2018
Chilometraggio: 140.000 km
Motore: 2.0 TDI 190CV
Trazione: 4x4 intelligente
Cambio: DSG automatico
Allestimento: Style - Full Optional
DOTAZIONE EXTRA:
Due treni di gomme: estive + invernali
Due treni di cerchi in lega: estivi da 20"" + invernali da 17""

Interni e carrozzeria in ottimo stato, con i normali segni di usura
Tagliandi regolarmente eseguiti
Auto intestata a Work In Progress S.a.s.
IVA detraibile!
PERCHÉ SCEGLIERLA:
? Prestazioni elevate con consumi contenuti
? Massimo comfort per lunghi viaggi e uso quotidiano
? Perfetta per chi cerca spazio, sicurezza e stile
? Pronta a tutto: città, montagna, viaggi in famiglia o trasferte di lavoro
? Veicolo disponibile da subito - Contattaci per fissare una prova su strada!Non perdere l'occasione di metterti al volante di una vera ammiraglia firmata Skoda.
? Skoda Kodiaq 2.0 TDI Style 4x4 - Solida, versatile, affidabile"
https://www.subito.it/auto/audi-a4-avant-2-0-tdi-s-line-140-ps-cv-bolzano-604636541.htm,Audi A4 Avant 2.0 TDI S-LINE 140 PS/cv,5.400 €,10/2007,212000 Km,Diesel,Manuale,- (Emissioni),Station Wagon,"Garantie 12 Monate - garanzia 12 mesi
ABS
Alufelgen 17 Zoll - cerchi in lega 17 pollici
ASR
Bordcomputer - computer di bordo
Elektrische Fensterheber - alzacristalli elettrici
ESP
Frontairbags - airbag anteriori
Getönte Scheiben - vetri colorati
Klimaautomatik - climatizzatore automatico
Multifunktionslenkrad - volante multifunzionale
Radio/CD
Servolenkung - servosterzo
Zentralverriegelung mit Fernverbindung - chiusura centralizzata con telecomando

BENVENUTO ALL'AUTOSERVICE MERAN - L'AUTOFFICINA COMPETENTE PER TUTTO CIÓ CHE RIGUARDA I VEICOLI - DALLE VENDITE ALLE RIPARAZIONI PER TUTTE LE MARCHE DI AUTO!
12 MESI DI GARANZIA, NUOVO TAGLIANDO, LA MACCHINA SI TROVA IN UN OTTIMO STATO.
FÜR FÜHRERSCHEINNEULINGE GEEIGNET/ADDATTO PER NEOPATENTATI
CI TROVIAMO NELLA ZONA ARTIGIANALE DI SAN ZENO / TIROLO (BURGRAVIATO) - ALTO ADIGE - ITALIA. ULTERIORI INFORMAZIONI VIA TELEFONO Mostra numero OPPURE E-MAIL (srl@autoservice-meran.com). SBAGLI E PREVENDITÁ SENZA RISERVE. I PREZZI SI INTENDONO ESCLUSO DEL PASSAGGIO DI PROPRIETÀ.
I NOSTRI SERVIZI: COMMERCIO VETTURE - RIVENDITORE DI AUTO USATE, AUTOFFICINA, SOCCORSO STRADALE 24H, CARROZZERIA, OSCURAMENTO VETRI, REVISIONE, SERVIZIO GOMME, RIPARAZIONE E CAMBIAMENTO DEI VETRI, MONTAGGIO DI GANCIO DI TRAINO, SOFTWARETUNING, ALLINEAMENTO ELETTRONICO DELLE RUOTE & CONTROLLO DELL'ALLINEAMENTO; DIAGNOSI ELETTRONICA DELL'AUTO, SERVIZIO CLIMA.
Das Fahrzeug befindet sich in Südtirol/Italien. Wir sprechen deutsch, italienisch, englisch.
Noi parliamo italiano, tedesco, inglese."
https://www.subito.it/auto/ford-c-max-modello-st-trento-604836927.htm,Ford C MAX modello ST,13.900 €,11/2016,149941 Km,Diesel,Manuale,Euro 6,Berlina,"Ford C MAX 
Model ST sport 
Allestimento TUNING 
CON MONITOR LCD 
BLUETOOT 
WHIFI 
GOOGLE MAPS 
YOUTUBE
GOOGLE PLAY 
E tanto altro 
Anno 2016 
Motore 1.5 tdci sport
Km 149.941
La macchina è ancora in uso 
Perfetta in tutto xon bassi consumi e massima resa
E prestazioni."
https://www.subito.it/auto/skoda-karoq-style-2-0-tdi-evo-dsg-4x4-150cv-bolzano-500702720.htm,Škoda Karoq Style 2.0 TDI EVO DSG 4X4 | 150cv,38.900 €,06/2022,44100 Km,Diesel,Automatico,Euro 6,SUV/Fuoristrada,"?Škoda Karoq Style 2.0 TDI EVO DSG 4X4 | 150cv?

?Vettura Aziendale nazionale in pronta consegna - Trazione integrale 4X4- Pacchetto Style - Cambio automatico DSG - Tech Pack?

--DISPONIBILE IN PRONTA CONSEGNA--

? Immatricolazione: 06/2022
? Percorrenza: 44.100 KM
? Potenza: 150CV/110Kw
? Alimentazione: Gasolio
? Cambio: Automatico DSG a 7 rapporti
? Trazione: Integrale 4X4
? Colore: Nero Tulipano perla
? Classe emissioni: Euro 6d-Temp
? Emissioni di CO?: 151 g/km
? Consumi (combinato): 5,8 l/100km

? Equipaggiamento Extra-Serie / HIGHLIGHTS:

Škoda Extended Warranty anni 2+2 / 120.000 Km
Virtual Pedal
Interni in pelle sintetica scamosciata e pelle
Volante sportivo riscaldabile multifunzione a tre razze in pelle
Ruotino di scorta con cerchio in acciaio di dimensioni ridotte
Safety Plus Pack: Crew Protect Assistant, Airbag laterali posteriori
Travel Assistant Pack: Adaptive Lane Assistant, Sistema di rilevamento della segnaletica stradale, Presa USB Type-C aggiuntiva sullo specchietto retrovisore interno, Side Assistant
Winter Pack: Sedili anteriori riscaldabili, Ugelli lavavetro anteriori riscaldabili, Lavafari anteriori integrati
Tech Pack: Virtual Cockpit, Phone Box
Performance Pack: Driving Mode Select, Dynamic Chassis Control - regolazione elettronica adattiva e configurabile dell'assetto delle sospensioni, Sterzo progressivo, Pedaliera in alluminio
Cerchi Procyon Aero nero lucido - lega 18""
Driver Activity Assistant - dispositivo di riconoscimento della stanchezza del conducente
Climatronic a due zone - climatizzatore automatico con filtro combinato, sensore umidità e AirCare
Ricezione radio digitale DAB+
Fari anteriori adattivi full LED Matrix Škoda Crystal Lightning con AFS (Adaptive Frontlight System)
KESSY (Keyless Entry Start and exit System) - sistema di blocco/sblocco portiere senza chiave
Telecamera posteriore"
https://www.subito.it/auto/hyundai-i10-1-0-mpi-connectline-ok-neopatentat-trento-594781257.htm,HYUNDAI i10 1.0 MPI Connectline - OK NEOPATENTAT,15.900 €,11/2024,833 Km,Benzina,Manuale,Euro 6,Berlina,"HYUNDAI 1.0 MPI Connectline - OK NEOPATENTATI - 2024 -

--- OK NEOPATENTATI ---

--- OK REVISIONE NOVEMBRE 2028 ---

--- IVA DETRAIBILE ---

--- PRESENTI SECONDE CHIAVI ---

--- SENSORI DI PARCHEGGIO POSTERIORI ---

--- TELECAMERA PER PARCHEGGIO ASSISTITO ---

--- SISTEMA DI NAVIGAZIONE ---

--- APPLE CARPLAY E ANDROID AUTO ---

--- ASSISTENZA ALLA GUIDA ---

--- BLUELINK ---

Accessori in dotazione: ABS, Airbag, Airbag laterali, Airbag Passeggero, Airbag testa, Alzacristalli elettrici, Android Auto, Antifurto, Apple CarPlay, Autoradio, Autoradio digitale, Bluetooth, Boardcomputer, Cerchi in lega, Chiusura centralizzata, Chiusura centralizzata telecomandata, Climatizzatore, Controllo elettronico della corsia, Controllo trazione, Cruise Control, ESP, Fendinebbia, Frenata d'emergenza assistita, Immobilizzatore elettronico, Isofix, Luci diurne LED, MP3, Pneumatici estivi, Riconoscimento dei segnali stradali, Schermo multifunzione interamente digitale, Sedile posteriore sdoppiato, Sensore di luce, Sensori di parcheggio posteriori, Servosterzo, Sistema di navigazione, Specchietti laterali elettrici, Start/Stop Automatico, Telecamera per parcheggio assistito, Touch screen, USB, Vivavoce, Volante multifunzione

HYUNDAI 1.0 MPI Connectline - OK NEOPATENTATI - 2024 -

PER MAGGIORI INFO: Mostra numero (anche whatsapp)
NOLEGGIO: Mostra numero Il nostro modo di lavorare prevede la massima trasparenza, anche per questo non nascondiamo le targhe proprio per consentirvi di fare ogni controllo a distanza. Le recensioni parlano per noi.

Nota: La presente scheda è compilata con precisione e trasparenza, ma non costituisce un impegno contrattuale da parte del Rivenditore, ogni particolare relativo al veicolo viene verificato e concordato in fase di definizione del contratto con il Cliente.
Con Acquisto Sicuro di Conformgest scegli un auto conforme e garantita! Visita la sezione Acquista Sicuro del sito Conformgest per conoscere tutti i vantaggi."
